organism,id1,id2,experimental
511145,b0441,b0879,90
511145,b0441,b2195,101
511145,b0441,b3229,85
511145,b0441,b1078,246
511145,b0441,b1658,105
511145,b0441,b2954,94
511145,b0441,b3825,91
511145,b0441,b0827,178
511145,b0441,b2608,92
511145,b0441,b1000,90
511145,b0441,b0738,91
511145,b0441,b0633,92
511145,b0441,b2830,71
511145,b0441,b2114,74
511145,b0441,b3985,81
511145,b0441,b2870,91
511145,b0441,b2216,65
511145,b0441,b1211,89
511145,b0441,b2239,78
511145,b0441,b0888,81
511145,b0441,b3308,92
511145,b0441,b2472,77
511145,b0441,b2513,110
511145,b0441,b3300,81
511145,b0441,b2522,93
511145,b0441,b3307,80
511145,b0441,b2556,65
511145,b0441,b3916,81
511145,b0441,b3296,79
511145,b0441,b0470,91
511145,b0441,b2557,93
511145,b0441,b0605,80
511145,b0441,b3162,82
511145,b0441,b0525,142
511145,b0441,b2780,81
511145,b0443,b1094,94
511145,b0443,b3433,94
511145,b0443,b4249,144
511145,b0443,b2137,144
511145,b0443,b1271,144
511145,b0443,b2842,144
511145,b0443,b4266,144
511145,b0443,b1093,144
511145,b0443,b1441,91
511145,b0443,b1380,94
511145,b0443,b0444,99
511145,b0443,b1091,94
511145,b0443,b2541,144
511145,b0443,b3003,144
511145,b0443,b1922,273
511145,b0443,b2902,144
511145,b0443,b2370,90
511145,b0443,b3210,90
511145,b0443,b1235,90
511145,b0443,b0596,144
511145,b0443,b1092,231
511145,b0443,b1606,144
511145,b0443,b1939,273
511145,b0443,b3967,99
511145,b0443,b2705,144
511145,b0443,b0777,90
511145,b0443,b2426,144
511145,b0443,b2774,144
511145,b0443,b1619,144
511145,b0444,b1344,93
511145,b0444,b1324,108
511145,b0444,b0736,108
511145,b0444,b2098,173
511145,b0444,b1131,108
511145,b0444,b2207,157
511145,b0444,b2926,108
511145,b0446,b3281,74
511145,b0446,b1411,82
511145,b0446,b3741,93
511145,b0447,b1653,109
511145,b0448,b1129,62
511145,b0448,b1656,243
511145,b0448,b1816,69
511145,b0448,b4143,102
511145,b0448,b3425,206
511145,b0448,b1646,91
511145,b0448,b1676,97
511145,b0448,b4031,90
511145,b0448,b3210,62
511145,b0448,b0949,72
511145,b0448,b3926,99
511145,b0448,b0875,90
511145,b0448,b2836,94
511145,b0448,b0596,82
511145,b0448,b0646,91
511145,b0448,b1120,78
511145,b0448,b1854,97
511145,b0448,b1865,64
511145,b0448,b2274,91
511145,b0448,b3486,144
511145,b0448,b0649,91
511145,b0448,b2195,102
511145,b0448,b0982,243
511145,b0448,b2581,60
511145,b0448,b4481,99
511145,b0448,b3734,107
511145,b0448,b0820,72
511145,b0448,b2370,62
511145,b0448,b2926,90
511145,b0448,b3153,81
511145,b0448,b1308,206
511145,b0448,b0451,93
511145,b0448,b1413,134
511145,b0448,b2526,139
511145,b0448,b1241,66
511145,b0448,b3532,91
511145,b0448,b1494,110
511145,b0448,b3256,89
511145,b0448,b3311,243
511145,b0448,b2275,91
511145,b0448,b1378,64
511145,b0448,b3017,74
511145,b0448,b1719,89
511145,b0448,b1411,84
511145,b0448,b2927,95
511145,b0448,b1137,111
511145,b0448,b1000,94
511145,b0448,b3414,65
511145,b0448,b3732,111
511145,b0448,b0659,273
511145,b0448,b3527,110
511145,b0448,b0473,150
511145,b0448,b4242,112
511145,b0448,b1496,65
511145,b0448,b2022,80
511145,b0448,b4502,81
511145,b0448,b3908,243
511145,b0448,b3846,87
511145,b0448,b3630,75
511145,b0448,b2216,62
511145,b0448,b2061,243
511145,b0448,b1415,66
511145,b0448,b3813,61
511145,b0448,b1967,81
511145,b0448,b0708,279
511145,b0448,b3194,283
511145,b0448,b3447,65
511145,b0448,b0650,139
511145,b0448,b3300,71
511145,b0448,b0794,144
511145,b0448,b3402,112
511145,b0448,b1094,280
511145,b0448,b2069,139
511145,b0448,b2668,206
511145,b0448,b1387,89
511145,b0448,b3207,102
511145,b0448,b1779,95
511145,b0448,b3790,77
511145,b0448,b3193,80
511145,b0448,b2556,62
511145,b0448,b2851,91
511145,b0448,b3168,273
511145,b0448,b2320,81
511145,b0448,b2522,91
511145,b0448,b4332,90
511145,b0448,b3807,76
511145,b0448,b2385,80
511145,b0448,b3611,206
511145,b0448,b4003,62
511145,b0448,b3317,84
511145,b0448,b2341,87
511145,b0448,b0759,82
511145,b0448,b3705,66
511145,b0448,b2699,90
511145,b0448,b0605,94
511145,b0448,b3927,90
511145,b0448,b3911,62
511145,b0448,b3628,75
511145,b0448,b2237,102
511145,b0449,b3705,66
511145,b0449,b0759,82
511145,b0449,b1093,82
511145,b0449,b0605,94
511145,b0449,b3927,90
511145,b0449,b3611,206
511145,b0449,b3168,273
511145,b0449,b4332,90
511145,b0449,b2522,91
511145,b0449,b1779,95
511145,b0449,b2556,62
511145,b0449,b2851,91
511145,b0449,b1697,91
511145,b0449,b1094,280
511145,b0449,b3300,71
511145,b0449,b0476,79
511145,b0449,b3447,65
511145,b0449,b0650,139
511145,b0449,b0493,62
511145,b0449,b3194,283
511145,b0449,b0708,279
511145,b0449,b2061,243
511145,b0449,b2216,62
511145,b0449,b4502,81
511145,b0449,b2022,80
511145,b0449,b1000,94
511145,b0449,b3017,74
511145,b0449,b1719,89
511145,b0449,b1411,84
511145,b0449,b3256,89
511145,b0449,b2426,82
511145,b0449,b2774,82
511145,b0449,b3311,243
511145,b0449,b1494,110
511145,b0449,b2275,91
511145,b0449,b3532,91
511145,b0449,b4175,95
511145,b0449,b2705,82
511145,b0449,b1241,66
511145,b0449,b3297,80
511145,b0449,b3734,107
511145,b0449,b1308,206
511145,b0449,b3153,81
511145,b0449,b3687,81
511145,b0449,b2902,82
511145,b0449,b2926,90
511145,b0449,b2370,62
511145,b0449,b0982,243
511145,b0449,b2195,102
511145,b0449,b2581,60
511145,b0449,b0649,91
511145,b0449,b3486,144
511145,b0449,b0875,90
511145,b0449,b1120,78
511145,b0449,b4143,102
511145,b0449,b3847,80
511145,b0449,b1646,91
511145,b0449,b3425,206
511145,b0449,b1656,243
511145,b0449,b1129,62
511145,b0449,b0949,72
511145,b0449,b1676,97
511145,b0449,b4031,90
511145,b0449,b2699,90
511145,b0449,b3317,84
511145,b0449,b2341,87
511145,b0449,b4266,82
511145,b0449,b2237,102
511145,b0449,b3911,62
511145,b0449,b4003,62
511145,b0449,b2320,81
511145,b0449,b3790,77
511145,b0449,b3207,102
511145,b0449,b1387,89
511145,b0449,b2069,139
511145,b0449,b2668,206
511145,b0449,b0794,144
511145,b0449,b3402,112
511145,b0449,b2137,82
511145,b0449,b1967,81
511145,b0449,b4242,112
511145,b0449,b0473,150
511145,b0449,b1496,65
511145,b0449,b3527,110
511145,b0449,b3908,243
511145,b0449,b3846,87
511145,b0449,b0692,88
511145,b0449,b3414,65
511145,b0449,b2927,95
511145,b0449,b0659,273
511145,b0449,b3732,111
511145,b0449,b1378,64
511145,b0449,b1619,82
511145,b0449,b1413,134
511145,b0449,b2526,139
511145,b0449,b4481,99
511145,b0449,b0451,93
511145,b0449,b3340,81
511145,b0449,b2274,91
511145,b0449,b1865,64
511145,b0449,b1854,97
511145,b0449,b1663,60
511145,b0449,b2836,94
511145,b0449,b3926,99
511145,b0449,b0646,91
511145,b0449,b0596,82
511145,b0449,b1816,69
511145,b0449,b3699,74
511145,b0449,b3210,62
511145,b0450,b2522,306
511145,b0450,b2851,306
511145,b0450,b2275,306
511145,b0450,b2099,545
511145,b0450,b3868,92
511145,b0450,b3532,306
511145,b0450,b2553,942
511145,b0450,b2220,92
511145,b0450,b3869,879
511145,b0450,b2219,94
511145,b0450,b0646,306
511145,b0450,b2818,617
511145,b0450,b0451,999
511145,b0450,b1913,181
511145,b0450,b3959,617
511145,b0450,b0649,306
511145,b0450,b2274,306
511145,b0451,b3927,79
511145,b0451,b3162,73
511145,b0451,b0511,65
511145,b0451,b4003,87
511145,b0451,b0993,87
511145,b0451,b1276,64
511145,b0451,b1650,83
511145,b0451,b2069,86
511145,b0451,b0650,86
511145,b0451,b1635,89
511145,b0451,b2786,87
511145,b0451,b0771,64
511145,b0451,b3527,64
511145,b0451,b2553,542
511145,b0451,b3350,81
511145,b0451,b3017,81
511145,b0451,b3869,542
511145,b0451,b1206,82
511145,b0451,b1494,64
511145,b0451,b2103,74
511145,b0451,b4358,80
511145,b0451,b1015,78
511145,b0451,b2526,86
511145,b0451,b2370,87
511145,b0451,b2218,87
511145,b0451,b3081,83
511145,b0451,b2942,87
511145,b0451,b3486,86
511145,b0451,b2836,91
511145,b0451,b0875,79
511145,b0451,b3210,87
511145,b0451,b1492,64
511145,b0452,b2224,89
511145,b0452,b2069,63
511145,b0452,b3152,87
511145,b0452,b3845,89
511145,b0452,b1397,89
511145,b0452,b3671,85
511145,b0452,b2373,85
511145,b0452,b2342,89
511145,b0452,b2844,89
511145,b0452,b3596,65
511145,b0452,b0489,86
511145,b0452,b0871,85
511145,b0452,b1732,92
511145,b0453,b0812,58
511145,b0453,b2340,171
511145,b0453,b2665,76
511145,b0454,b2785,178
511145,b0454,b4058,427
511145,b0454,b1913,427
511145,b0454,b1531,178
511145,b0456,b0573,56
511145,b0459,b2421,105
511145,b0459,b2414,105
511145,b0460,b1237,986
511145,b0460,b2669,526
511145,b0462,b3010,61
511145,b0462,b4337,60
511145,b0462,b3265,178
511145,b0462,b3404,63
511145,b0462,b3513,178
511145,b0462,b2370,63
511145,b0462,b2367,60
511145,b0462,b3514,645
511145,b0462,b0879,66
511145,b0462,b2077,60
511145,b0462,b3035,912
511145,b0462,b1531,61
511145,b0462,b2686,60
511145,b0462,b0842,60
511145,b0462,b3710,60
511145,b0462,b0762,986
511145,b0462,b0574,178
511145,b0462,b4080,188
511145,b0462,b3515,61
511145,b0462,b0572,188
511145,b0462,b1053,60
511145,b0462,b4396,61
511145,b0462,b3673,60
511145,b0462,b0463,986
511145,b0462,b2254,64
511145,b0462,b2074,178
511145,b0462,b0878,178
511145,b0462,b4062,61
511145,b0463,b2075,178
511145,b0463,b2114,154
511145,b0463,b3191,166
511145,b0463,b3514,178
511145,b0463,b1779,77
511145,b0463,b1944,184
511145,b0463,b1945,184
511145,b0463,b2290,90
511145,b0463,b2379,90
511145,b0463,b4080,233
511145,b0463,b0762,895
511145,b0463,b1065,93
511145,b0463,b1118,91
511145,b0463,b1116,91
511145,b0463,b0957,88
511145,b0463,b2076,178
511145,b0463,b3266,178
511145,b0463,b3035,994
511145,b0463,b1117,90
511145,b0463,b2470,631
511145,b0463,b0572,233
511145,b0463,b1378,520
511145,b0463,b0600,90
511145,b0464,b0946,542
511145,b0464,b0601,542
511145,b0464,b2370,89
511145,b0464,b3021,542
511145,b0464,b0879,89
511145,b0464,b1744,542
511145,b0464,b3210,87
511145,b0464,b4143,91
511145,b0464,b2073,542
511145,b0464,b4480,542
511145,b0464,b0655,89
511145,b0464,b2369,115
511145,b0464,b0952,139
511145,b0464,b2067,87
511145,b0464,b2918,542
511145,b0464,b1489,87
511145,b0464,b2786,87
511145,b0464,b1344,90
511145,b0464,b4535,399
511145,b0464,b0993,87
511145,b0464,b3723,542
511145,b0464,b2522,60
511145,b0465,b3993,94
511145,b0465,b3059,99
511145,b0465,b3385,94
511145,b0465,b1930,91
511145,b0465,b2136,92
511145,b0465,b1024,381
511145,b0465,b2317,92
511145,b0465,b3186,99
511145,b0465,b2494,381
511145,b0465,b3009,92
511145,b0465,b3095,92
511145,b0465,b2283,94
511145,b0465,b1094,94
511145,b0465,b3323,94
511145,b0465,b3676,111
511145,b0465,b3185,99
511145,b0465,b2560,91
511145,b0465,b1084,500
511145,b0465,b3413,99
511145,b0465,b4388,91
511145,b0465,b3982,144
511145,b0465,b2952,99
511145,b0465,b2147,99
511145,b0465,b4017,94
511145,b0465,b2023,94
511145,b0466,b2696,343
511145,b0467,b4052,585
511145,b0467,b2248,500
511145,b0467,b3357,500
511145,b0467,b2980,542
511145,b0467,b0560,152
511145,b0467,b0779,542
511145,b0469,b1623,214
511145,b0469,b3752,147
511145,b0469,b2699,87
511145,b0469,b3317,89
511145,b0469,b3526,147
511145,b0469,b3384,83
511145,b0469,b0477,147
511145,b0469,b2100,147
511145,b0469,b2014,81
511145,b0469,b2614,108
511145,b0469,b1982,92
511145,b0469,b4219,86
511145,b0469,b2954,83
511145,b0469,b2166,147
511145,b0469,b0931,135
511145,b0469,b3310,79
511145,b0469,b4006,87
511145,b0469,b3374,147
511145,b0469,b2053,107
511145,b0469,b1131,198
511145,b0469,b2160,147
511145,b0469,b1800,76
511145,b0469,b3883,147
511145,b0469,b4177,234
511145,b0469,b3642,107
511145,b0469,b4143,108
511145,b0469,b2507,85
511145,b0469,b1772,147
511145,b0469,b3340,109
511145,b0469,b2038,108
511145,b0469,b2500,108
511145,b0470,b1537,99
511145,b0470,b3341,108
511145,b0470,b1842,663
511145,b0470,b3464,108
511145,b0470,b3988,77
511145,b0470,b4200,78
511145,b0470,b0640,999
511145,b0470,b1241,91
511145,b0470,b2946,94
511145,b0470,b3397,91
511145,b0470,b4373,93
511145,b0470,b4052,663
511145,b0470,b2894,95
511145,b0470,b3305,108
511145,b0470,b4259,999
511145,b0470,b2755,108
511145,b0470,b0633,99
511145,b0470,b3186,108
511145,b0470,b1000,94
511145,b0470,b2830,91
511145,b0470,b4290,789
511145,b0470,b1234,99
511145,b0470,b1378,172
511145,b0470,b0892,108
511145,b0470,b2515,108
511145,b0470,b2835,89
511145,b0470,b2517,241
511145,b0470,b2529,118
511145,b0470,b1559,93
511145,b0470,b0957,92
511145,b0470,b3701,997
511145,b0470,b1207,108
511145,b0470,b3530,91
511145,b0470,b1116,92
511145,b0470,b1099,999
511145,b0470,b3361,500
511145,b0470,b2257,108
511145,b0470,b0635,92
511145,b0470,b0637,99
511145,b0470,b2581,77
511145,b0470,b0842,89
511145,b0470,b1865,91
511145,b0470,b3387,78
511145,b0470,b2147,108
511145,b0470,b4372,999
511145,b0470,b3742,99
511145,b0470,b3704,108
511145,b0470,b3296,108
511145,b0470,b3292,456
511145,b0470,b3735,144
511145,b0470,b2607,228
511145,b0470,b1281,108
511145,b0470,b1065,99
511145,b0470,b3723,500
511145,b0470,b2565,201
511145,b0470,b3982,79
511145,b0470,b4557,108
511145,b0470,b4059,999
511145,b0470,b1863,108
511145,b0470,b3200,108
511145,b0470,b1341,90
511145,b0470,b1489,90
511145,b0470,b4170,621
511145,b0470,b3985,108
511145,b0470,b0888,176
511145,b0470,b4025,108
511145,b0470,b1089,99
511145,b0470,b1387,91
511145,b0470,b2700,99
511145,b0470,b1261,108
511145,b0470,b4361,54
511145,b0470,b3034,91
511145,b0470,b0812,108
511145,b0470,b3453,419
511145,b0470,b2625,147
511145,b0470,b2067,90
511145,b0471,b3387,56
511145,b0471,b1950,315
511145,b0471,b3195,108
511145,b0471,b0639,108
511145,b0471,b2340,108
511145,b0471,b3287,108
511145,b0471,b3192,108
511145,b0471,b1219,178
511145,b0471,b2046,170
511145,b0472,b3230,108
511145,b0472,b2592,99
511145,b0472,b0650,94
511145,b0472,b2594,92
511145,b0472,b1208,108
511145,b0472,b2069,94
511145,b0472,b1126,94
511145,b0472,b0473,108
511145,b0472,b3936,99
511145,b0472,b0884,108
511145,b0472,b2114,209
511145,b0472,b1830,99
511145,b0472,b1923,152
511145,b0472,b1866,108
511145,b0472,b2565,888
511145,b0472,b1135,94
511145,b0472,b1807,108
511145,b0472,b0637,108
511145,b0472,b1913,99
511145,b0472,b0855,94
511145,b0472,b3822,108
511145,b0472,b1207,48
511145,b0472,b3530,91
511145,b0472,b1083,152
511145,b0472,b1741,99
511145,b0472,b2297,95
511145,b0472,b1378,628
511145,b0472,b1713,95
511145,b0472,b1269,94
511145,b0472,b0633,108
511145,b0472,b1633,108
511145,b0472,b0882,99
511145,b0472,b3636,108
511145,b0472,b2526,94
511145,b0472,b4019,53
511145,b0472,b4200,108
511145,b0473,b2851,537
511145,b0473,b3987,81
511145,b0473,b3008,66
511145,b0473,b2556,100
511145,b0473,b1907,85
511145,b0473,b3916,87
511145,b0473,b3342,77
511145,b0473,b3314,154
511145,b0473,b3962,65
511145,b0473,b3733,101
511145,b0473,b1779,119
511145,b0473,b3207,619
511145,b0473,b3296,92
511145,b0473,b3316,104
511145,b0473,b4332,78
511145,b0473,b3313,66
511145,b0473,b1276,64
511145,b0473,b2523,109
511145,b0473,b2522,537
511145,b0473,b0724,272
511145,b0473,b1335,88
511145,b0473,b4258,88
511145,b0473,b2779,93
511145,b0473,b4346,158
511145,b0473,b3168,84
511145,b0473,b3303,126
511145,b0473,b3320,88
511145,b0473,b1271,94
511145,b0473,b0989,89
511145,b0473,b2842,94
511145,b0473,b4003,100
511145,b0473,b3164,66
511145,b0473,b3162,163
511145,b0473,b3318,144
511145,b0473,b0993,100
511145,b0473,b2905,65
511145,b0473,b2286,94
511145,b0473,b1886,155
511145,b0473,b0797,163
511145,b0473,b3781,535
511145,b0473,b0525,378
511145,b0473,b0567,99
511145,b0473,b3556,89
511145,b0473,b3940,118
511145,b0473,b2237,619
511145,b0473,b1249,94
511145,b0473,b3911,100
511145,b0473,b3735,86
511145,b0473,b2184,91
511145,b0473,b0605,90
511145,b0473,b3539,85
511145,b0473,b1093,94
511145,b0473,b2699,170
511145,b0473,b1136,65
511145,b0473,b4266,94
511145,b0473,b0647,62
511145,b0473,b3317,212
511145,b0473,b2216,100
511145,b0473,b3306,120
511145,b0473,b3985,90
511145,b0473,b0990,89
511145,b0473,b3980,90
511145,b0473,b4242,78
511145,b0473,b1609,100
511145,b0473,b3281,165
511145,b0473,b3527,90
511145,b0473,b3110,85
511145,b0473,b3308,67
511145,b0473,b2137,94
511145,b0473,b3026,100
511145,b0473,b2786,100
511145,b0473,b0771,64
511145,b0473,b2567,89
511145,b0473,b1967,86
511145,b0473,b1421,155
511145,b0473,b3925,258
511145,b0473,b3986,81
511145,b0473,b2508,99
511145,b0473,b1557,89
511145,b0473,b4249,94
511145,b0473,b1415,90
511145,b0473,b2114,133
511145,b0473,b0880,89
511145,b0473,b1830,99
511145,b0473,b0674,69
511145,b0473,b2079,122
511145,b0473,b3402,78
511145,b0473,b3453,411
511145,b0473,b4391,89
511145,b0473,b3780,163
511145,b0473,b3412,76
511145,b0473,b3919,115
511145,b0473,b3500,65
511145,b0473,b1823,89
511145,b0473,b2066,91
511145,b0473,b0726,65
511145,b0473,b3072,155
511145,b0473,b2733,138
511145,b0473,b1692,165
511145,b0473,b0650,616
511145,b0473,b2592,95
511145,b0473,b2527,485
511145,b0473,b1387,186
511145,b0473,b3116,85
511145,b0473,b4174,113
511145,b0473,b2069,616
511145,b0473,b3984,89
511145,b0473,b2585,94
511145,b0473,b3870,69
511145,b0473,b2476,81
511145,b0473,b3165,161
511145,b0473,b2930,258
511145,b0473,b4572,77
511145,b0473,b4355,155
511145,b0473,b4066,157
511145,b0473,b3532,537
511145,b0473,b4175,113
511145,b0473,b2764,201
511145,b0473,b2582,91
511145,b0473,b1241,90
511145,b0473,b2705,94
511145,b0473,b3992,87
511145,b0473,b3295,89
511145,b0473,b2072,127
511145,b0473,b3161,85
511145,b0473,b2526,616
511145,b0473,b1413,92
511145,b0473,b3302,94
511145,b0473,b0644,62
511145,b0473,b2283,66
511145,b0473,b2275,537
511145,b0473,b0492,91
511145,b0473,b3686,66
511145,b0473,b3341,112
511145,b0473,b3321,162
511145,b0473,b1552,89
511145,b0473,b1619,94
511145,b0473,b1558,89
511145,b0473,b2213,88
511145,b0473,b2845,85
511145,b0473,b2774,94
511145,b0473,b0789,94
511145,b0473,b4200,109
511145,b0473,b0475,78
511145,b0473,b2614,86
511145,b0473,b4112,100
511145,b0473,b3988,85
511145,b0473,b0970,90
511145,b0473,b2426,94
511145,b0473,b3592,93
511145,b0473,b2287,65
511145,b0473,b1494,90
511145,b0473,b2171,67
511145,b0473,b1606,94
511145,b0473,b0826,87
511145,b0473,b2029,88
511145,b0473,b3298,107
511145,b0473,b3339,90
511145,b0473,b3352,89
511145,b0473,b1411,158
511145,b0473,b3912,122
511145,b0473,b1719,65
511145,b0473,b3319,106
511145,b0473,b2708,108
511145,b0473,b0489,113
511145,b0473,b4226,65
511145,b0473,b2576,163
511145,b0473,b3304,93
511145,b0473,b0642,66
511145,b0473,b1378,64
511145,b0473,b0474,77
511145,b0473,b0623,89
511145,b0473,b0882,95
511145,b0473,b1046,94
511145,b0473,b2608,108
511145,b0473,b3732,273
511145,b0473,b1000,389
511145,b0473,b0600,54
511145,b0473,b2935,69
511145,b0473,b2927,119
511145,b0473,b4399,100
511145,b0473,b1297,69
511145,b0473,b0949,89
511145,b0473,b4207,488
511145,b0473,b4031,78
511145,b0473,b3210,100
511145,b0473,b1184,84
511145,b0473,b1676,98
511145,b0473,b1646,79
511145,b0473,b3178,81
511145,b0473,b1207,88
511145,b0473,b4143,279
511145,b0473,b3530,91
511145,b0473,b3231,107
511145,b0473,b0930,89
511145,b0473,b1785,182
511145,b0473,b3404,100
511145,b0473,b3648,64
511145,b0473,b1129,100
511145,b0473,b0518,77
511145,b0473,b3363,378
511145,b0473,b1120,90
511145,b0473,b0786,90
511145,b0473,b2163,146
511145,b0473,b0729,77
511145,b0473,b0723,93
511145,b0473,b0646,537
511145,b0473,b2796,85
511145,b0473,b0596,94
511145,b0473,b3709,85
511145,b0473,b1559,389
511145,b0473,b3405,122
511145,b0473,b2529,67
511145,b0473,b3926,112
511145,b0473,b2465,69
511145,b0473,b0914,150
511145,b0473,b3347,488
511145,b0473,b0728,83
511145,b0473,b1130,122
511145,b0473,b2541,94
511145,b0473,b2195,230
511145,b0473,b4154,93
511145,b0473,b1663,65
511145,b0473,b1334,146
511145,b0473,b3357,146
511145,b0473,b1885,155
511145,b0473,b0649,537
511145,b0473,b4153,272
511145,b0473,b2274,537
511145,b0473,b1854,98
511145,b0473,b3229,93
511145,b0473,b0720,89
511145,b0473,b2514,234
511145,b0473,b0932,93
511145,b0473,b3340,93
511145,b0473,b3687,66
511145,b0473,b0787,90
511145,b0473,b1343,163
511145,b0473,b0946,473
511145,b0473,b3153,86
511145,b0473,b2926,90
511145,b0473,b3635,88
511145,b0473,b2902,94
511145,b0473,b2518,64
511145,b0473,b4147,67
511145,b0473,b2370,100
511145,b0473,b0694,122
511145,b0473,b2218,100
511145,b0473,b3297,90
511145,b0473,b3734,224
511145,b0473,b4142,159
511145,b0473,b4481,112
511145,b0473,b4078,62
511145,b0473,b3003,94
511145,b0474,b0529,65
511145,b0474,b0477,74
511145,b0474,b3986,80
511145,b0474,b2984,91
511145,b0474,b4069,91
511145,b0474,b2986,91
511145,b0474,b3908,65
511145,b0474,b4025,65
511145,b0474,b2151,134
511145,b0474,b3980,78
511145,b0474,b3640,104
511145,b0474,b0741,94
511145,b0474,b2100,74
511145,b0474,b4374,62
511145,b0474,b2069,241
511145,b0474,b2904,65
511145,b0474,b0838,87
511145,b0474,b4572,63
511145,b0474,b1094,65
511145,b0474,b1651,63
511145,b0474,b2463,91
511145,b0474,b2222,90
511145,b0474,b1684,63
511145,b0474,b0650,241
511145,b0474,b2066,65
511145,b0474,b3500,66
511145,b0474,b1637,76
511145,b0474,b2908,93
511145,b0474,b2551,108
511145,b0474,b0688,65
511145,b0474,b2779,455
511145,b0474,b4258,65
511145,b0474,b3752,74
511145,b0474,b3962,66
511145,b0474,b2951,70
511145,b0474,b3526,74
511145,b0474,b1136,78
511145,b0474,b1093,83
511145,b0474,b1923,95
511145,b0474,b2842,83
511145,b0474,b2342,80
511145,b0474,b3888,66
511145,b0474,b1098,91
511145,b0474,b4180,74
511145,b0474,b2798,62
511145,b0474,b2542,115
511145,b0474,b0525,81
511145,b0474,b2385,93
511145,b0474,b2286,81
511145,b0474,b3642,82
511145,b0474,b0897,63
511145,b0474,b0729,63
511145,b0474,b0518,63
511145,b0474,b3363,81
511145,b0474,b1809,79
511145,b0474,b0914,79
511145,b0474,b2465,89
511145,b0474,b3347,60
511145,b0474,b3176,90
511145,b0474,b1559,80
511145,b0474,b1772,74
511145,b0474,b1397,80
511145,b0474,b0957,94
